Уборка и помощь по хозяйству -> Разовая уборка в квартире	-1	Сделать уборку СРОЧНО!!!
Уборка и помощь по хозяйству -> Разовая уборка в квартире	-1	Быстрая уборка дома
Уборка и помощь по хозяйству -> Разовая уборка в квартире	-1	Уборка в квартире
Уборка и помощь по хозяйству -> Разовая уборка в квартире	-1	Убрать 2комнатную квартиру
Уборка и помощь по хозяйству -> Разовая уборка в квартире	-1	Уборка большой однокомнатной квартиры
Уборка и помощь по хозяйству -> Разовая уборка в квартире	-1	Сделать уборку после выезда из квартиры
Уборка и помощь по хозяйству -> Разовая уборка в квартире	-1	Убрать помещение 60 м2
Уборка и помощь по хозяйству -> Разовая уборка в квартире	-1	Подмести, помыть полы в 2х комнатах и 6 окон в загородном доме
Уборка и помощь по хозяйству -> Разовая уборка в квартире	-1	Сделать ген уборку квартиры
Уборка и помощь по хозяйству -> Разовая уборка в квартире	-1	Сделать уборку квартиры поле ремонта
Уборка и помощь по хозяйству -> Разовая уборка в квартире	-1	Сделать генеральную уборку
Уборка и помощь по хозяйству -> Разовая уборка в квартире	-1	Убрать в квартире
Уборка и помощь по хозяйству -> Разовая уборка в квартире	-1	Убрать хорошенько 2-х комнатную квартиру
Уборка и помощь по хозяйству -> Разовая уборка в квартире	-1	Сделать уборку в доме
Уборка и помощь по хозяйству -> Разовая уборка в квартире	-1	Убрать кухню и сан. блок в квартире
Уборка и помощь по хозяйству -> Мойка окон	-1	Помыть окна в квартире
Уборка и помощь по хозяйству -> Мойка окон	-1	Помыть окна в Красногорске
Уборка и помощь по хозяйству -> Мойка окон	-1	Мойка окон и решетки в квартире
Уборка и помощь по хозяйству -> Мойка окон	-1	Помыть 2 окна в квартире
Уборка и помощь по хозяйству -> Мойка окон	-1	Помыть окна в загородном доме
Уборка и помощь по хозяйству -> Мойка окон	-1	Помыть окна+балкон в квартире
Уборка и помощь по хозяйству -> Мойка окон	-1	Мойка окон
Уборка и помощь по хозяйству -> Мойка окон	-1	Помыть окна на 2-х лоджиях и в квартире
Уборка и помощь по хозяйству -> Мойка окон	-1	Помыть окна в квартире ( стеклопакеты)
Уборка и помощь по хозяйству -> Мойка окон	-1	Помыть сложные окна на балконе
Уборка и помощь по хозяйству -> Мойка окон	-1	Помыть окна
Уборка и помощь по хозяйству -> Мойка окон	-1	Помыть окна, рамы, откосы и подоконники в трешке
Уборка и помощь по хозяйству -> Мытье окон	-1	Помыть окна в квартире
Уборка и помощь по хозяйству -> Мытье окон	-1	Помыть балконное окно с рамой
Уборка и помощь по хозяйству -> Мытье окон	-1	Вымыть 2 окна
Уборка и помощь по хозяйству -> Мытье окон	-1	Помыть балкон
Уборка и помощь по хозяйству -> Мытье окон	-1	Мойка окна и пола в офисе
Уборка и помощь по хозяйству -> Мытье окон	-1	Помыть окна в 3-к квартире, г. Жуковский, МО
Уборка и помощь по хозяйству -> Мытье окон	-1	Мойка окон
Уборка и помощь по хозяйству -> Мытье окон	-1	Помыть 6 окон и сделать генеральную уборку 3 комнат
Уборка и помощь по хозяйству -> Мытье окон	-1	Помыть окна лоджии
Уборка и помощь по хозяйству -> Мытье окон	-1	Помыть окна в квартире и на лоджии, помыть холодильник, санузлы
Уборка и помощь по хозяйству -> Мытье окон	-1	Помыть окна
Уборка и помощь по хозяйству -> Мытье окон	-1	Вымыть окна лоджии
Уборка и помощь по хозяйству -> Мытье окон	-1	Требуется помыть окна в 2-ух комнатной квартире после ремонта!
Мероприятия и промо-акции	-1	Подежурить с 20:00 до 9:00 на монтирующейся площадке в парке Победы
Мероприятия и промо-акции	-1	Надуть шары и раздача гостям на дне рождения магазина!
Мероприятия и промо-акции	-1	Художник (-ница)
Мероприятия и промо-акции	-1	Нужна скрипучая железная кровать для звукозаписи
Мероприятия и промо-акции	-1	Поучавствовать в фотоконкурсе
Мероприятия и промо-акции	-1	Нужен промоутер на 1,5 часа, утро
Мероприятия и промо-акции	-1	Промоутер на 6 часов на день города
Мероприятия и промо-акции	-1	Нужен помощник на мероприятие TechCrunch в гардероб
Мероприятия и промо-акции	-1	Найти людей с окнами на Садовое или ТТК и поставить им веб-камеру
Мероприятия и промо-акции	-1	Разослать информацию, обзвонить журналистов
Мероприятия и промо-акции	-1	3.Нужен промоутер на целый день
Мероприятия и промо-акции	-1	Молодой человек-помощник на День Рождения
Мероприятия и промо-акции	-1	Еще один промоутер на мероприятие
Мероприятия и промо-акции	-1	Срочно огородить лентой место монтажа елки
Мероприятия и промо-акции	-1	Тестирование мобильных приложений (девушка 25-30 лет, платформа Android)
Мероприятия и промо-акции	-1	Поучавствовать в фотоконкурсе (получите денег + призы можно выйграть)
Мероприятия и промо-акции	-1	Нужен помощник 13 на РИФ+КИБ 2013
Мероприятия и промо-акции	-1	Агент влияния
Мероприятия и промо-акции	-1	нужен помошник-диджей-музоператор
Мероприятия и промо-акции	-1	Нарисовать знаки на тротуаре рядом с магазином
Мероприятия и промо-акции	-1	Девушки для установки картонных декораций
Мероприятия и промо-акции	-1	Промоутер на промо-мероприятие в Парк Горького
Мероприятия и промо-акции	-1	Промоутер на проведение витаминной акции 11 мая
Мероприятия и промо-акции	-1	Мероприятия и промо-акции
Мероприятия и промо-акции	-1	Реализовать остатки товара
Мероприятия и промо-акции	-1	Нужен парень и девушка для работы на фестивале
Мероприятия и промо-акции	-1	Сбор контактов на выставке
Мероприятия и промо-акции	-1	Тестирование мобильных приложений (женщина 25-33 лет, платформа Android)
Мероприятия и промо-акции	-1	Нужен помощник 15 на РИФ+КИБ 2013
Мероприятия и промо-акции	-1	Ассистент на выстаке
Мероприятия и промо-акции	-1	Симпатичная девушка для фотографии с плюшевым мишкой
Мероприятия и промо-акции	-1	Работа на конференции
Мероприятия и промо-акции	-1	Помощник-молодой человек для работы с компами на конференции
Мероприятия и промо-акции	-1	Изготовить 15-20 подарочных коробок разного размера
Мероприятия и промо-акции	-1	Сшить парашют
Мероприятия и промо-акции	-1	Нужен Участник опроса (завтра), который сам является заказчиком
Мероприятия и промо-акции	-1	Поздравить с днём рождения (2)
Мероприятия и промо-акции	-1	Модель для наращивания ресниц. Мастер-класс голливудский объем
Мероприятия и промо-акции	-1	Для мам и пап с детьми, которые часто делают покупки в интернет-магазинах
Мероприятия и промо-акции	-1	Сфотографировать определённую продукцию в 10 магазинах
Мероприятия и промо-акции	-1	Посещение выставки для сбора контактов
Мероприятия и промо-акции	-1	Мужчина в ночь с 6 на 7 на мероприятие
Мероприятия и промо-акции	-1	Нужен промоутер на несколько дней
Мероприятия и промо-акции	-1	Приготовить салаты
Мероприятия и промо-акции	-1	Креативный костюм на хеллоуин
Мероприятия и промо-акции	-1	Нужен помощник по оформлению помещения шарами
Мероприятия и промо-акции	-1	Нужен промоутер (девушка) на несколько часов
Мероприятия и промо-акции	-1	Нужен экскурсовод в музей ВОВ
Мероприятия и промо-акции	-1	Листовщик
Мероприятия и промо-акции	-1	Расклеить рекламные листовки
Мероприятия и промо-акции	-1	Сфотографировать определённую продукцию в 100 магазинах, заполнить на каждый электронную анкетку
Мероприятия и промо-акции	-1	Помощь на фотосъемке
Мероприятия и промо-акции	-1	Купить стикеры и расписать их
Мероприятия и промо-акции	-1	Нужен помощник 8 на РИФ+КИБ 2013
Мероприятия и промо-акции	-1	Нужен фотограф на мероприятие сегодня в 15.00 на Арбате
Мероприятия и промо-акции	-1	Нужна девочка_Встретить гостей и помочь с регистрацией
Мероприятия и промо-акции	-1	Раздача флаеров
Мероприятия и промо-акции	-1	Придумать сценарий детского праздника
Мероприятия и промо-акции	-1	Разбудить по телефону
Мероприятия и промо-акции	-1	Тестирование мобильных приложение (мужчина 35-45 лет)
Мероприятия и промо-акции	-1	Снять видео на смартфон (iPhone)
Мероприятия и промо-акции	-1	3 - Нужны официанты для праздника (мальчик)
Мероприятия и промо-акции	-1	Нужен мальчик на i-comference2013 на 4 марта
Мероприятия и промо-акции	-1	Нужен помощник 7 на РИФ+КИБ 2013
Мероприятия и промо-акции	-1	Сфотографировать рекламу в супермаркетах Путилково
Мероприятия и промо-акции	-1	Нужна помощь на мероприятии_Мальчик
Мероприятия и промо-акции	-1	Продавец в кофейню
Мероприятия и промо-акции	-1	Распространить листовки на мероприятии
Мероприятия и промо-акции	-1	Для мам и пап с детьми,которые редко делают покупки в интернет-магазинах(3)
Мероприятия и промо-акции	-1	Занять очередь в УФМС Люблино в 6 утра
Мероприятия и промо-акции	-1	Тестирование мобильных приложений (мужчина 27-45 лет, платформа iOS)
Мероприятия и промо-акции	-1	Флорист 10 июня
Мероприятия и промо-акции	-1	Поучаствовать в фотоконкурсе (получите денег + призы можно выиграть)
Мероприятия и промо-акции	-1	интервьер
Мероприятия и промо-акции	-1	Нужен грузчик на завтра
Мероприятия и промо-акции	-1	Продавец на сегодня, на вторую половину дня
Мероприятия и промо-акции	-1	Встретить гостей и помочь с рассадкой/администрование
Мероприятия и промо-акции	-1	Постелить скатерти на 5 столов, надеть чехлы на стулья, повязать банты, сложить салфетки к тарелкам
Мероприятия и промо-акции	-1	Упаковать 3600 Сд дисков в конверты
Мероприятия и промо-акции	-1	Нужен помощник 4 на РИФ+КИБ 2013
Мероприятия и промо-акции	-1	Нужен помощник для монтажа штор
Мероприятия и промо-акции	-1	Человек, готовый поучаствовать в интервью
Мероприятия и промо-акции	-1	Нужен помощник на каток в парке Горького
Мероприятия и промо-акции	-1	Нужен помощник на мероприятие TechCrunch в зале 1 со знанием англ.
Мероприятия и промо-акции	-1	Участие в исследовании мобильных приложений (мужчина 34-44 года, 10 июня)
Мероприятия и промо-акции	-1	Тестирование мобильных приложений (женщина 27- 44 лет)
Мероприятия и промо-акции	-1	Дед Мороз и Снегурочка 31 12 12 в 15=00
Мероприятия и промо-акции	-1	Тестирование wi-fi в метро
Мероприятия и промо-акции	-1	Занять беседку в парке
Мероприятия и промо-акции	-1	Координатор и ведущий на матч
Мероприятия и промо-акции	-1	Подготовка рыболовных снастей к рыбалке
Мероприятия и промо-акции	-1	Клеить этикетки на пакет
Мероприятия и промо-акции	-1	Помощник на мероприятие TechCrunch в пресс-рум со знанием английского
Мероприятия и промо-акции	-1	Романтический сюрприз - осыпать лепестками роз путь любимой
Мероприятия и промо-акции	-1	Нужен видеооператор на мероприятие
Мероприятия и промо-акции	-1	Спасти воскресный вечер)
Мероприятия и промо-акции	-1	Нужен интервьюер, опрос по анкете приглашенных людей, то есть они специально придут для опроса
Мероприятия и промо-акции	-1	1-Хостес на TechCrunch со свободным английским
Мероприятия и промо-акции	-1	Нужен промоутер на несколько часов м.Тульская
Мероприятия и промо-акции	-1	Прием входящих звонков по телефону в офисе
Мероприятия и промо-акции	-1	Продавец на выходные
Мероприятия и промо-акции	-1	Нужен помощник для обзвона по телефону
Мероприятия и промо-акции	-1	Задание для Алексея_Встретить гостей и помочь с регистрацией
Мероприятия и промо-акции	-1	Нужен помощник 11 на РИФ+КИБ 2013
Мероприятия и промо-акции	-1	Приехать офис и обзвонить по списку
Мероприятия и промо-акции	-1	Отстоять в очереди в УФМС
Мероприятия и промо-акции	-1	Официант помошник
Мероприятия и промо-акции	-1	Раздать флаеры на м.Братиславская в воскресенье
Мероприятия и промо-акции	-1	Нужны люди для для для шествия которое согласовано!
Мероприятия и промо-акции	-1	Нужен помощник 5 на РИФ+КИБ 2013
Мероприятия и промо-акции	-1	Работа на дому (разрезать листы и наклеить на карточки)
Мероприятия и промо-акции	-1	Помочь со встречей гостей (девочка)
Мероприятия и промо-акции	-1	Нужен флорист/помощник флориста
Мероприятия и промо-акции	-1	Для мам и пап с детьми до 3-х лет (9)
Мероприятия и промо-акции	-1	Тестирование сайта / интервью (15 июня, г.Москва)
Мероприятия и промо-акции	-1	Аквагример со своими материалами
Мероприятия и промо-акции	-1	Тест на реакцию!
Мероприятия и промо-акции	-1	Нужна помощница на мероприятие
Мероприятия и промо-акции	-1	2 человека для того, чтобы перетаскивать мебель (столы, стулья, диваны и пр) на мероприятии на 2-3 часа
Мероприятия и промо-акции	-1	Поздравить с днём рождения (3)
Мероприятия и промо-акции	-1	Записаться в список на билеты со скидкой в Большой театр
Мероприятия и промо-акции	-1	Нужен детский аниматор на 2 недели
Мероприятия и промо-акции	-1	Нужен помощник
Мероприятия и промо-акции	-1	Нужен человек на кассу на выездном мероприятии
Мероприятия и промо-акции	-1	Нужен промоутер для работы 27 августа с 12 до 16 часов
Мероприятия и промо-акции	-1	Модели на курсы парикмахерского искусства
Мероприятия и промо-акции	-1	Нужен официант
Мероприятия и промо-акции	-1	Продавец срочно!
Мероприятия и промо-акции	-1	Монтаж-демонтаж выставочного оборудывания
Мероприятия и промо-акции	-1	Нужен помощник на юбилей
Мероприятия и промо-акции	-1	Нужна девушка для участия в выставке в Крокусе с 4 - 8 июня
Мероприятия и промо-акции	-1	Разнорабочий на 1 день. м. Кожуховская
Мероприятия и промо-акции	-1	Занять беседку в парке рано утром
Мероприятия и промо-акции	-1	Заполнить сайт объявлениями
Мероприятия и промо-акции	-1	Жителям Нижнекамска (Татарстан), съездить, посмотреть авто
Мероприятия и промо-акции	-1	Проведение экскурсии в ботаническом саду "Аптекарский огород"
Мероприятия и промо-акции	-1	Нужен промоутер на несколько часов 17 ноября в ТЦ на м. Ленинский проспект
Мероприятия и промо-акции	-1	Зайти в кафе рядом с магазином Chanel в зоне вылета и спросить про утерянную вещь
Мероприятия и промо-акции	-1	Срочно завтра нужен человек М 18+ для регистрации в фирме
Мероприятия и промо-акции	-1	Раздать флаеры на м.Братиславская в субботу
Мероприятия и промо-акции	-1	Промоутер на 2 часа
Мероприятия и промо-акции	-1	Поучаствовать в фотоконкурсе (деньги за участие + возможность выйграть призы в 3, 2 и 1 тыс. руб)
Мероприятия и промо-акции	-1	Индивидуальный предприниматель для участия в исследовании
Мероприятия и промо-акции	-1	Найти людей с окнами на дорогу и поставить им веб-камеру
Мероприятия и промо-акции	-1	Маленький флэшмоб. Для увлеченных
Мероприятия и промо-акции	-1	Разложить листовки под дворники автомобилей
Мероприятия и промо-акции	-1	Сделать огромную надпись)
Мероприятия и промо-акции	-1	Сделать подарок на 14 февраля hand made
Мероприятия и промо-акции	-1	Ищу любителя йоги для помощи в парке Горького
Мероприятия и промо-акции	-1	Промоутер на мероприятие
Мероприятия и промо-акции	-1	Промоутер на 1 час
Мероприятия и промо-акции	-1	заплести косу
Мероприятия и промо-акции	-1	Помощник (помощница) на мероприятие
Мероприятия и промо-акции	-1	4.Нужен промоутер на целый день
Мероприятия и промо-акции	-1	Гардеробщик/ца
Мероприятия и промо-акции	-1	Помогать на встрече гостей
Мероприятия и промо-акции	-1	Мим для поздравления с днем рождения
Мероприятия и промо-акции	-1	Озвучить электронный курс
Мероприятия и промо-акции	-1	Нужен помощник 14 на РИФ+КИБ 2013
Мероприятия и промо-акции	-1	Для мам и пап с детьми,которые редко делают покупки в интернет-магазинах(2)
Мероприятия и промо-акции	-1	Распространять листовки
Мероприятия и промо-акции	-1	Постоять в очереди в Кремль
Мероприятия и промо-акции	-1	Нужна помощь в доставке
Мероприятия и промо-акции	-1	Занять беседку для шашлыков
Мероприятия и промо-акции	-1	Помочь с оформлением
Мероприятия и промо-акции	-1	Занять столик в баре Камчатка
Мероприятия и промо-акции	-1	Стендистка на закрытый концерт группы Ленинград
Мероприятия и промо-акции	-1	Роспись поздравления на асфальте
Мероприятия и промо-акции	-1	Помощь в тестировании нового интернет сайта/ресурса
Мероприятия и промо-акции	-1	Для мам и пап с детьми, которые часто делают покупки в интернет-магазинах (2)
Мероприятия и промо-акции	-1	Ищу профессионального переводчика со знанием психологической, астрологической, эзотерической лексики
Мероприятия и промо-акции	-1	Девушка для проведения дегустации 5-7 апреля
Мероприятия и промо-акции	-1	Доставка розовых очков. Одеть их на адресата
Мероприятия и промо-акции	-1	Взорвать салют
Мероприятия и промо-акции	-1	Нужен помощник на детский праздник
Мероприятия и промо-акции	-1	2-Хостес на TechCrunch со свободным английским
Мероприятия и промо-акции	-1	Требуются представители компании для проведения анкетирования
Мероприятия и промо-акции	-1	Нужен промоутер на несколько часов 9
Мероприятия и промо-акции	-1	Подарить подарок
Мероприятия и промо-акции	-1	Будильник - звонок в дверь
Мероприятия и промо-акции	-1	Занять мангальное место в Останкинском парке
Мероприятия и промо-акции	-1	Серенада под окном (пение или аккомпанемент)
Мероприятия и промо-акции	-1	Занять определенную беседку с мангалом на Борисовских прудах
Мероприятия и промо-акции	-1	Нужен промоутер на несколько часов раздать флаера
Мероприятия и промо-акции	-1	Девушка-помощница на неделю
Мероприятия и промо-акции	-1	Нужен промоутер на несколько часов в день
Мероприятия и промо-акции	-1	Промоутер на несколько часов
Мероприятия и промо-акции	-1	Написать девушке любовное признание на асфальте
Мероприятия и промо-акции	-1	Написать истории, принять участие в конкурсе
Мероприятия и промо-акции	-1	Молодой человек для работы с компами на конференции
Мероприятия и промо-акции	-1	Инвентарь для проведения флешмоба
Мероприятия и промо-акции	-1	Участник опроса (завтра), который сам является заказчиком
Мероприятия и промо-акции	-1	Повар (мангал)
Мероприятия и промо-акции	-1	Индивидуальный Предприниматель для участия в исследовании
Мероприятия и промо-акции	-1	2.Нужен промоутер на целый день
Мероприятия и промо-акции	-1	Нужен промоутер на несколько часов 11
Мероприятия и промо-акции	-1	Нужен промоутер на несколько часов 12
Мероприятия и промо-акции	-1	Нужен помощник 10 на РИФ+КИБ 2013
Мероприятия и промо-акции	-1	Нужен промоутер на 1 час
Мероприятия и промо-акции	-1	Бармен на встречу гостей
Мероприятия и промо-акции	-1	Тестирование мобильных приложений (женщина 33-45 лет, платформа iOS / Android)
Мероприятия и промо-акции	-1	Выполненное задание
Мероприятия и промо-акции	-1	Автомобиль для фотосессии
Мероприятия и промо-акции	-1	Промо акция в Одинцово на 1 день
Мероприятия и промо-акции	-1	Разложить листы А4 по файлам
Мероприятия и промо-акции	-1	Требуется интервьюер
Мероприятия и промо-акции	-1	Сделать 10 звонков в автосалон через сайт с разных номеров
Мероприятия и промо-акции	-1	Сделать телефонный звонок
Мероприятия и промо-акции	-1	Нужен фотограф на мероприятие
Мероприятия и промо-акции	-1	Испечь и украсить торт
Мероприятия и промо-акции	-1	М (25-35)нужен Участник опроса(завтра), который сам явл. заказчиком
Мероприятия и промо-акции	-1	Охранник для досмотра сотрудников
Мероприятия и промо-акции	-1	Нужны люди для флешмоба
Мероприятия и промо-акции	-1	Участие в исследовании мобильных приложений (мужчина 34-44 года, 9 июня)
Мероприятия и промо-акции	-1	Помощь в проведении мероприятия
Мероприятия и промо-акции	-1	Для мам и пап с детьми до 3-х лет (6)
Мероприятия и промо-акции	-1	Обзвонить 6 артистов по списку
Мероприятия и промо-акции	-1	Нужен официант на мероприятие
Мероприятия и промо-акции	-1	Нужен кальянщик на корпоратив
Мероприятия и промо-акции	-1	Нужен помощник на 6,7,8 марта
Мероприятия и промо-акции	-1	Сфотографироваться в фирменной футболке
Мероприятия и промо-акции	-1	Человек, кто займет беседку с 06.00-12.00
Мероприятия и промо-акции	-1	Встретить гостей и помочь с регистрацией на конференции
Мероприятия и промо-акции	-1	"Таинственный посетитель"
Мероприятия и промо-акции	-1	Помочь сделать предложение
Мероприятия и промо-акции	-1	Поиграть с двумя девочками в кафе в присутствии родителей
Мероприятия и промо-акции	-1	Найти людей с окнами на дорогу и поставить им веб-камеру.
Мероприятия и промо-акции	-1	Нужно раздать флайеры и расклеить объявления
Мероприятия и промо-акции	-1	Надувать шары и помогать на мероприятии
Мероприятия и промо-акции	-1	Поехать по адресу и продиктовать
Мероприятия и промо-акции	-1	Завтра провести экскурсию по Москве (весь день)
Мероприятия и промо-акции	-1	Женщина или девушка ответить на звонок по телефону
Мероприятия и промо-акции	-1	Нужна помощь на мероприятии_Девочка
Мероприятия и промо-акции	-1	Тестирование мобильных приложений (мужчина 30-45 лет, смартфон iPhone)
Мероприятия и промо-акции	-1	Нужен помощник 6 на РИФ+КИБ 2013
Мероприятия и промо-акции	-1	Нужен помощник 12 на РИФ+КИБ 2013
Мероприятия и промо-акции	-1	Человек для работы на мероприятии
Мероприятия и промо-акции	-1	Тестирование мобильных приложений (женщина 25-30 лет, платформа iOS / Android)
Мероприятия и промо-акции	-1	Требуется найти 30 молодых людей для участия в промо-акции
Мероприятия и промо-акции	-1	Поздравить детей в костюме деда мороза
Мероприятия и промо-акции	-1	Встретить гостей и помочь с регистрацией
Мероприятия и промо-акции	-1	Опрос для МУЖЧИН (тестирование сайта), 35-55 лет
Мероприятия и промо-акции	-1	М (25-35)нужен Участник опроса(завтра), который сам является заказчиком
Мероприятия и промо-акции	-1	Провести аудит торговых точек (автомобильные товары)
Мероприятия и промо-акции	-1	Ассистент на фотосъемку для каталога на два дня, второй ассистент
Мероприятия и промо-акции	-1	Обмен визитками
Мероприятия и промо-акции	-1	Работа на выставке
Мероприятия и промо-акции	-1	Разобрать 6 столов и отвезти из Сокольников на м Кожуховская
Мероприятия и промо-акции	-1	Помочь в модульном оригами
Мероприятия и промо-акции	-1	Провести опрос посетителей
Мероприятия и промо-акции	-1	Провести детский праздник
Мероприятия и промо-акции	-1	сделать фотографии фасадов
Мероприятия и промо-акции	-1	1.Нужен промоутер на целый день
Мероприятия и промо-акции	-1	Нужна девочка еще одна_Встретить гостей и помочь с регистрацией
Мероприятия и промо-акции	-1	Поучаствовать в фотоконкурсе
Мероприятия и промо-акции	-1	Присмотреть за собакой
Мероприятия и промо-акции	-1	Нужен промоутер на час на ВВЦ 6 сентября 2012 за 500 руб
Мероприятия и промо-акции	-1	Найти многодетную семью на интервью
Мероприятия и промо-акции	-1	Разнести листовки
Мероприятия и промо-акции	-1	Раздать листовки у входа/выхода метро
Мероприятия и промо-акции	-1	Тестирование мобильных приложений (женщина 35-46 лет, платформа iOS / Android)
Мероприятия и промо-акции	-1	Диспетчер, координатор на постоянную работу, на дому
Мероприятия и промо-акции	-1	Второй человек_Помощник (помощница) на мероприятие
Мероприятия и промо-акции	-1	Разыскивается сильный, добрый парень для помощи на благотворительном мероприятии
Мероприятия и промо-акции	-1	Нужен помощник отправить почту 2 или 3 апреля, м.Нагорная
Мероприятия и промо-акции	-1	Девушка-помощница на День Рождения
Мероприятия и промо-акции	-1	Нужен помощник на мероприятие с 17.00 до 21.00
Мероприятия и промо-акции	-1	Занять место под шашлык пока не заняли другие
Мероприятия и промо-акции	-1	Нужен ребенок для фотосессии
Мероприятия и промо-акции	-1	Раздать листовки в течение часа - Помочь участникам фестиваля "Московский ZOOM" снять фильмы за 24 часа
Мероприятия и промо-акции	-1	Поклеить объявления в подъездах в районе ул. Мосфильмовская
Мероприятия и промо-акции	-1	Мне нужен шпион
Мероприятия и промо-акции	-1	Провести тест по заправке авто на АЗС Роснефть
Мероприятия и промо-акции	-1	Нужен помощник 9 на РИФ+КИБ 2013
Мероприятия и промо-акции	-1	Встреча и сопровождение с зонтом
Мероприятия и промо-акции	-1	Требуются девушки
Мероприятия и промо-акции	-1	Распространить визитки по району
Мероприятия и промо-акции	-1	Серенада под окном
Мероприятия и промо-акции	-1	Тестирование мобильных приложений (женщина 34-45 лет, смартфон iPhone)
Мероприятия и промо-акции	-1	Тестирование мобильных приложений (женщина 32-45 лет, смартфон Android / iOS)
Мероприятия и промо-акции	-1	Нужен помощник на фотосессии
Мероприятия и промо-акции	-1	Занять беседку
Мероприятия и промо-акции	-1	Нужен помощник на мероприятие
Мероприятия и промо-акции	-1	Нужны официанты для праздника (мальчик)
Мероприятия и промо-акции	-1	Отстоять очередь в Пушкинский музей на выставку Карбюзье!
Мероприятия и промо-акции	-1	Для мам и пап с детьми до 3-х лет (5)
Мероприятия и промо-акции	-1	Необходимо распечатать объявления и расклеить в Сергиев Посаде
Мероприятия и промо-акции	-1	Девушка на замер проходимости салона красоты
Мероприятия и промо-акции	-1	Агент влияния с перспективой
Мероприятия и промо-акции	-1	Сфотографировать определённую продукцию в 20 магазинах и заполнить электронную анкетку
Мероприятия и промо-акции	-1	Обзвонить партнеров
Мероприятия и промо-акции	-1	Помочь заборнировать беседку
Мероприятия и промо-акции	-1	Нужны помощники для сборки фруктовых корзин и подарков 1500 Р
Мероприятия и промо-акции	-1	Человек, чтобы забронировал нам место
Мероприятия и промо-акции	-1	Сделать надпись на асфальте для девушки
Мероприятия и промо-акции	-1	Молодой человек для работы на мероприятии
Мероприятия и промо-акции	-1	Раздавать листовки
Мероприятия и промо-акции	-1	СРОЧНО! Нужен промоутер на несколько часов
Мероприятия и промо-акции	-1	Доставка розовых очков. Надеть их на адресата
Мероприятия и промо-акции	-1	Расклеить листовки/объявления
Мероприятия и промо-акции	-1	Встретить гостей и помочь с регистрацией. ДЕВУШКА
Мероприятия и промо-акции	-1	2 - Нужны официанты для праздника (мальчик)
Мероприятия и промо-акции	-1	Привести в порядок могилу
Мероприятия и промо-акции	-1	Нужен человек на несколько часов
Мероприятия и промо-акции	-1	Написать признание в любви на асфальте
Мероприятия и промо-акции	-1	Модели для стрижки на зачете
Мероприятия и промо-акции	-1	Посетить выставку "Мир Детства" в период с 25 по 28 сентября
Мероприятия и промо-акции	-1	Творческие девушки
Мероприятия и промо-акции	-1	Оформить помещение
